business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level,permanently_closed
OPERATIONAL,"{'location': {'lat': 34.1383038, 'lng': -118.3535725}, 'viewport': {'northeast': {'lat': 34.13996362989273, 'lng': -118.35265515}, 'southwest': {'lat': 34.13726397010728, 'lng': -118.35632455}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Wizarding World Of Harry Potter,{'open_now': True},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111712073514713159494"">Hollywood Redux</a>'], 'photo_reference': 'AeJbb3cUd1Ue4CFSM-JVgUZJSXQtdi3Cv0QTTBwU5bM__ahKVdnnCjPdmjoqc5pixiPVPZfekPNmRzixBZ_evAglHcKUEwF6EtimXYAnwE4qwNUP2bOxcODBfgXYzq41NCgB1VOs6E5dBSwXFyLy7Ixzh9j9-8D-_v9vpjhrUA7l8XuQGB5L', 'width': 4080}]",ChIJac2PJUm-woAR6zU_WFRUf5A,"{'compound_code': '4JQW+8H Universal City, California, USA', 'global_code': '85634JQW+8H'}",4.7,ChIJac2PJUm-woAR6zU_WFRUf5A,GOOGLE,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",7184.0,"100 Universal City Plaza, Universal City",,
CLOSED_TEMPORARILY,"{'location': {'lat': 34.099975, 'lng': -118.2944389}, 'viewport': {'northeast': {'lat': 34.10148402989272, 'lng': -118.2930622201073}, 'southwest': {'lat': 34.09878437010728, 'lng': -118.2957618798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hollyhock House,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101271589174172499419"">Alex Carrillo</a>'], 'photo_reference': 'AeJbb3f-HY3f62c7FKzmOfABNsq5Iot-h60HcXcOQxmX9CFIsUPbOzvZ3Ecta6odQJ9geea4Zy9wxGjACt3l_jAit_kiKgpqaHR9OhoHAuIpGhUNScB7QIfENVdltg8bTcHmjA_QCb4gMyc-PlNgyLDN-ivb7bs9XDtw_rjpbOIaRLUDR1NX', 'width': 4032}]",ChIJlVSJZ6nAwoARgCGyrTbgNbw,"{'compound_code': '3PX4+X6 Los Angeles, California, USA', 'global_code': '85633PX4+X6'}",4.4,ChIJlVSJZ6nAwoARgCGyrTbgNbw,GOOGLE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",315.0,"4800 Hollywood Blvd, Los Angeles",,1.0
OPERATIONAL,"{'location': {'lat': 34.0099215, 'lng': -118.4960063}, 'viewport': {'northeast': {'lat': 34.01142192989271, 'lng': -118.4948853701073}, 'southwest': {'lat': 34.00872227010727, 'lng': -118.4975850298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Santa Monica Pier,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115078951574733778851"">Xu Li</a>'], 'photo_reference': 'AeJbb3feeJBGKyjfmTZU_tVTEUbps84F_FpC07mILt9fQ2oH1H94csqJZdrVyG4fqFrIIgyh4c5tF6eBRcIK97f764ZxZqYsbGmCH4G9V1jOgGk4Vd1uApaB89PQOynSXhAPy0Ah5ldg-PUlNEPxe5xXKYldX8dv4vxA6XMJ7AkHhPiIFPv9', 'width': 3024}]",ChIJm6deTdekwoARTY_RzhoRms0,"{'compound_code': '2G53+XH Santa Monica, California, USA', 'global_code': '85632G53+XH'}",4.6,ChIJm6deTdekwoARTY_RzhoRms0,GOOGLE,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",91997.0,"200 Santa Monica Pier, Santa Monica",,
OPERATIONAL,"{'location': {'lat': 34.0139779, 'lng': -118.283428}, 'viewport': {'northeast': {'lat': 34.01528697989272, 'lng': -118.2819515701073}, 'southwest': {'lat': 34.01258732010728, 'lng': -118.2846512298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Exposition Park,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118186269355011381166"">이은총</a>'], 'photo_reference': 'AeJbb3fGv30Iots6U1rUOAnsBvKN-9nkIVRKhWkxK6o31vnI2Xl8q3GZrSr0wMQjlTtKgUiN5ZNIC5vtymdd-arSREg1kauxYmZ-i2yVhMEhcVTk4r7EB4OGDxIXcOsr7d9PuDZnqTlVU9EVS_u7cZlxKZe1JIijoqfsObKDVaSsqqiqPP3D', 'width': 4608}]",ChIJOe8VwQnIwoARB-EGOd2XBfY,"{'compound_code': '2P78+HJ Los Angeles, California, USA', 'global_code': '85632P78+HJ'}",4.6,ChIJOe8VwQnIwoARB-EGOd2XBfY,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",14357.0,"700 Exposition Park Dr, Los Angeles",,
OPERATIONAL,"{'location': {'lat': 34.1013511, 'lng': -118.3276026}, 'viewport': {'northeast': {'lat': 34.10283762989273, 'lng': -118.3262939701073}, 'southwest': {'lat': 34.10013797010728, 'lng': -118.3289936298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,L.A. Hood Life Tours,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116362149438893700098"">J D</a>'], 'photo_reference': 'AeJbb3d481JSsxPXkVLuxHwUfWBgSsposNgHj8QoPtnSbXWJ-9vcE6-C6LNSd6vfmGP1KQNRE_yvugT8miu1HAffXZBFdd9Ai3OKXLq_fXSpU9adwlXoVIZUvaFKp142zHYmJ15o-pzNqQ_2cQGJyARi3wTDhMTyyj9u3PNx51T2sr4PD3za', 'width': 4160}]",ChIJJ3jwcTm_woARD-KJxmxOYE0,"{'compound_code': '4M2C+GX Los Angeles, California, USA', 'global_code': '85634M2C+GX'}",4.6,ChIJJ3jwcTm_woARD-KJxmxOYE0,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",268.0,"6326 Hollywood Blvd, Los Angeles",,
OPERATIONAL,"{'location': {'lat': 33.9388608, 'lng': -118.2419485}, 'viewport': {'northeast': {'lat': 33.94010032989272, 'lng': -118.2406006201073}, 'southwest': {'lat': 33.93740067010728, 'lng': -118.2433002798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Watts Towers Arts Center,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113224758513008275149"">Steve Reed</a>'], 'photo_reference': 'AeJbb3cT-6A8LV-9LIonYKHC6nx9jpBLZCmBCkIMM0WUxYpeB1r6i5kEfo6Ce84wMLbDIBz6QLBEmGaWjmNiuUamtl1KAGXcWr2c8y6pZ-DgU2RL9UP9HfiaATLia9pyWhvCVxFOHVD94WfMAvkubfU8Gi69rgjLwJ95gs0SvWqCQJvc78OR', 'width': 3024}]",ChIJVVVVVXjJwoARavx_RXJ-v1o,"{'compound_code': 'WQQ5+G6 Los Angeles, California, USA', 'global_code': '8553WQQ5+G6'}",4.5,ChIJVVVVVXjJwoARavx_RXJ-v1o,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",1315.0,"1727 E 107th St, Los Angeles",,
OPERATIONAL,"{'location': {'lat': 34.1511775, 'lng': -118.3358009}, 'viewport': {'northeast': {'lat': 34.15290887989271, 'lng': -118.3349867701073}, 'southwest': {'lat': 34.15020922010727, 'lng': -118.3376864298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Warner Bros. Studio Tour Hollywood,{'open_now': False},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109734487380077615349"">James Reynolds</a>'], 'photo_reference': 'AeJbb3cXpzngJXJAf6KOqwza44oVIpCiR8qLmwga4Wpx4Tr2yiMW6BF8Qv0xTPl-v_l78WMUT5u78ONd1BitgML0Q7fkq1k8izjQbhbVOcFTuwDuMCqihxwOwNYwblr3rmL3fjgf9B0zaLmuEUduGMgxpMjsI06v40BECNe2kL759DCMHQfb', 'width': 4048}]",ChIJ22OEIQm_woARiMnWpcl--0g,"{'compound_code': '5M27+FM Burbank, California, USA', 'global_code': '85635M27+FM'}",4.5,ChIJ22OEIQm_woARiMnWpcl--0g,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",2848.0,"3400 Warner Blvd, Burbank",,
OPERATIONAL,"{'location': {'lat': 34.0549876, 'lng': -118.5125758}, 'viewport': {'northeast': {'lat': 34.05599957989273, 'lng': -118.5115256701073}, 'southwest': {'lat': 34.05329992010729, 'lng': -118.5142253298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Will Rogers State Historic Park,{'open_now': True},"[{'height': 1215, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115819039123299296998"">A Google User</a>'], 'photo_reference': 'AeJbb3dsjDOt9Rb4Ugu_I7bUxPj11nCcloledzM34QyWIKP9f8ci8WujGUZ_BgbfWPM2TujAlkGo7CrQY84jOjbbYluZC6rmktVYdnAciUiQizRDrOSUioLPFM3hl62wnTGGuNmBBZ0M5sn0ZPl40KjAy7Z8rnNhumfasbRCdstoPJ_mHLwA', 'width': 1800}]",ChIJjYpkBmmjwoAR2Hft4wzsld0,"{'compound_code': '3F3P+XX Pacific Palisades, Los Angeles, CA, USA', 'global_code': '85633F3P+XX'}",4.7,ChIJjYpkBmmjwoAR2Hft4wzsld0,GOOGLE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1217.0,"1501 Will Rogers State Park Rd, Pacific Palisades",,
OPERATIONAL,"{'location': {'lat': 34.05558360000001, 'lng': -118.2457138}, 'viewport': {'northeast': {'lat': 34.05798524999999, 'lng': -118.24359765}, 'southwest': {'lat': 34.05477025, 'lng': -118.24964225}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Grand Park,{'open_now': True},"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115176561477727359334"">Seen Enkidu</a>'], 'photo_reference': 'AeJbb3eY0ubgBjw8bxN_CZ-KTdxfZLIqdK3jVpKro0DRFVS5Iz5B53P6cnsEbbiso3iZVFlikdtI7yz2MJismsr8ACfh5fh9-J7yDtXiHjJvIYK0MhUEW5WGForaE4ckEuggRuJ9Z0IkSp4HcWHk8MnZCNkHUvNyDnheOH1B6wN_orCRisf4', 'width': 2160}]",ChIJ_STuCE7GwoAR3vCqfD2J9es,"{'compound_code': '3Q43+6P Los Angeles, California, USA', 'global_code': '85633Q43+6P'}",4.5,ChIJ_STuCE7GwoAR3vCqfD2J9es,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",7904.0,"200 N Grand Ave, Los Angeles",,
OPERATIONAL,"{'location': {'lat': 34.1213309, 'lng': -118.3143371}, 'viewport': {'northeast': {'lat': 34.12643105000001, 'lng': -118.3127503701073}, 'southwest': {'lat': 34.11963085, 'lng': -118.3154500298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bronson Caves,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117803549634701011032"">A Google User</a>'], 'photo_reference': 'AeJbb3ewTtA-RbqZx4DIGrov3GCB9dQdNIzWSpQHOIPWoAyD-YChzQBRE9w7lshl-iQzgIIiirGvAcfs0BgZVs6_MKLDfflaLqAVejsE8lkd2N6sKta8wi-VNm4LVlCAZo8hA1tAFF4ziyHWB_r3jcY-ksQfS8gZIJu7sA1JDTI2OMTLYVdC', 'width': 4032}]",ChIJZfmxCXq_woARZQU-Q38mf14,"{'compound_code': '4MCP+G7 Los Angeles, California, USA', 'global_code': '85634MCP+G7'}",4.6,ChIJZfmxCXq_woARZQU-Q38mf14,GOOGLE,"['tourist_attraction', 'park', 'natural_feature', 'point_of_interest', 'establishment']",359.0,"3200 Canyon Dr, Los Angeles",,
CLOSED_TEMPORARILY,"{'location': {'lat': 33.9441709, 'lng': -118.402485}, 'viewport': {'northeast': {'lat': 33.94575602989271, 'lng': -118.4013067201073}, 'southwest': {'lat': 33.94305637010727, 'lng': -118.4040063798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Theme Building,,"[{'height': 2600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107501662339987574806"">Mariana Martinez</a>'], 'photo_reference': 'AeJbb3eiwbGNNojWRsOlxHB5uTX9MIZdkhM1Uag0lXm-iJLWmKgb557szRgWaea6S-gD4cLxS964mbBTjJwP0byf1NYbjn-0SVuF8cq3ahBuYAJo3p1zNo6XD3wR_axjdRRSXbDzHHsFpukmOf4AaRwzm8r5bzmQq0MAq7qr_Nf9TDENmRZ-', 'width': 4624}]",ChIJnaJxWiixwoARMNK5SugetPg,"{'compound_code': 'WHVX+M2 Los Angeles, California, USA', 'global_code': '8553WHVX+M2'}",4.4,ChIJnaJxWiixwoARMNK5SugetPg,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",90.0,"201 World Way, Los Angeles",,1.0
OPERATIONAL,"{'location': {'lat': 34.0836505, 'lng': -118.3208976}, 'viewport': {'northeast': {'lat': 34.08499967989273, 'lng': -118.3195053201073}, 'southwest': {'lat': 34.08230002010728, 'lng': -118.3222049798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paramount Pictures Studio Tour,{'open_now': False},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109496910717054781369"">A Google User</a>'], 'photo_reference': 'AeJbb3ekvxzf4WSpzjtMDYzWCXJGU_31j-HC0DOMBkyq1_AZ6pv3oA3SYYgGxrmh-sgourdo9uj-X7NYvq4bC-OF1p02BhpUfZyRxHvNpzevMETmpdf5ixILG0wSx_gkwo_SrjUmaRt50Wg0I4D6MK4k53JnrxfP10lWGj0BaJbYNSBjRtQA', 'width': 4128}]",ChIJS5t8bra4woARgmRnxyfiP7s,"{'compound_code': '3MMH+GJ Los Angeles, California, USA', 'global_code': '85633MMH+GJ'}",4.6,ChIJS5t8bra4woARgmRnxyfiP7s,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",2957.0,"5515 Melrose Ave, Los Angeles",,
OPERATIONAL,"{'location': {'lat': 34.1014115, 'lng': -118.3380435}, 'viewport': {'northeast': {'lat': 34.10283122989272, 'lng': -118.3366943701073}, 'southwest': {'lat': 34.10013157010728, 'lng': -118.3393940298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Guinness World Records Museum,{'open_now': True},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118418963216888797534"">A Google User</a>'], 'photo_reference': 'AeJbb3eG9538MVi_cZvaincRRKO8DcvorfGbeXI_-JpHIqjLcNMpZZzpW8OlnA4b9nxyfPOK1mKKqtzbbEIGJ5dpJfhrD9F-PDiQYaYTYvio5GaGs2VGv07NF4KOu6VuSXyMXQAmaX0vRpIZLt7bxdjTWikHakmy3TxidQEoJsx6LWos7ZFO', 'width': 2048}]",ChIJJYpUmiO_woAR9EnZqq2vgnM,"{'compound_code': '4M26+HQ Los Angeles, California, USA', 'global_code': '85634M26+HQ'}",3.8,ChIJJYpUmiO_woAR9EnZqq2vgnM,GOOGLE,"['tourist_attraction', 'amusement_park', 'museum', 'point_of_interest', 'establishment']",452.0,"6764 Hollywood Blvd, Los Angeles",,
OPERATIONAL,"{'location': {'lat': 34.0577215, 'lng': -118.2449948}, 'viewport': {'northeast': {'lat': 34.05855152989272, 'lng': -118.2433402201073}, 'southwest': {'lat': 34.05585187010728, 'lng': -118.2460398798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,Cathedral of Our Lady of the Angels,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111583469486334303276"">A Google User</a>'], 'photo_reference': 'AeJbb3dIXEMMPzEqVYvkpdotZnxTO8qZ-DvBIzkB0EOY1vZjnEgsxSBxOs7u83nXzLt2ha-m_smoK3FdmxqDMpNUTxEluMnK4-Xomur22XRDHUpDoFF9Wge-hov48tzEx44UfmVFT_UsXE3N7_w2FH6grTAOxKu82zLSfRI9Mfvq9iAY5UMe', 'width': 3024}]",ChIJyUhV2VHGwoARafDzR0us4GU,"{'compound_code': '3Q54+32 Los Angeles, California, USA', 'global_code': '85633Q54+32'}",4.7,ChIJyUhV2VHGwoARafDzR0us4GU,GOOGLE,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",2783.0,"555 W Temple St, Los Angeles",,
OPERATIONAL,"{'location': {'lat': 34.0681164, 'lng': -118.2316658}, 'viewport': {'northeast': {'lat': 34.07238595, 'lng': -118.2237511}, 'southwest': {'lat': 34.06266534999999, 'lng': -118.2391051}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Los Angeles State Historic Park,{'open_now': False},"[{'height': 809, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113038594341580212374"">Calvin Wilson</a>'], 'photo_reference': 'AeJbb3euyRVyACwrrhKW3SlntpcOQ3PkB2aw9yboQE8pCc8i2nOEUzPYf3T6XBjP_6EIZY87q6xXv_zPiChXHIAHxNCaudci9ywSJZwRekv6ah8TosIXwZVEA7Q1eXuqA8oS5Do1eXXtXzTMIpvVGfAYYp3aMJ10WbSOJFxsYtWPQHVjZwAi', 'width': 1080}]",ChIJgfk0NV7GwoAR4ja9LMYRY0s,"{'compound_code': '3Q99+68 Los Angeles, California, USA', 'global_code': '85633Q99+68'}",4.6,ChIJgfk0NV7GwoAR4ja9LMYRY0s,GOOGLE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",2879.0,"1245 N Spring St, Los Angeles",,
OPERATIONAL,"{'location': {'lat': 34.048569, 'lng': -118.2528917}, 'viewport': {'northeast': {'lat': 34.05039265000001, 'lng': -118.25088565}, 'southwest': {'lat': 34.04643885, 'lng': -118.25499025}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pershing Square,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118174888164780263112"">Olga Savchenko</a>'], 'photo_reference': 'AeJbb3epQNG_ESkBsHScyElkdYCEP_GvEchMiJoFiBljP_HcB056InxqAIuKedcsDggtCEo7KY1Oam3HvBfd7TIVXLeBeTgGY_R1kkwnFbjeyxrUs1KbYJT785I4OhYVrd4FpjQsvlFYdUAzNh-yLtj9nIO836XZdzpIL5Ln27DaJJwd3qts', 'width': 3024}]",ChIJaR6E1kjGwoAR3CeGHpSRXJg,"{'compound_code': '2PXW+CR Los Angeles, California, USA', 'global_code': '85632PXW+CR'}",4.2,ChIJaR6E1kjGwoAR3CeGHpSRXJg,GOOGLE,"['park', 'point_of_interest', 'establishment']",6005.0,"532 S Olive St, Los Angeles",,
OPERATIONAL,"{'location': {'lat': 34.073851, 'lng': -118.2399583}, 'viewport': {'northeast': {'lat': 34.08170964999999, 'lng': -118.2305416}, 'southwest': {'lat': 34.06932425000001, 'lng': -118.2518368}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Dodger Stadium,{'open_now': False},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117207125764048201182"">Paige Snider</a>'], 'photo_reference': 'AeJbb3eOmVulUCFnHYeugpAn2bAPHGtL6yf49sSsruhvPk4Ik1f3z30pWAH_yOejTrlmrv-TqKPuy1jvsnqUfScaZ511qq31-X-a30edz2CKze7moOWEcwoByjgqvLjiVfYQg1wTqyYzoRzPnDVuS5tOTZzeE5QBQJB-RBL2fuqj0GLfxAaq', 'width': 4048}]",ChIJdVYAVPnGwoAR3wmcg09VlJ4,"{'compound_code': '3QF6+G2 Los Angeles, California, USA', 'global_code': '85633QF6+G2'}",4.7,ChIJdVYAVPnGwoAR3wmcg09VlJ4,GOOGLE,"['stadium', 'tourist_attraction', 'point_of_interest', 'establishment']",36890.0,"1000 Vin Scully Ave, Los Angeles",,
OPERATIONAL,"{'location': {'lat': 34.1017119, 'lng': -118.3381519}, 'viewport': {'northeast': {'lat': 34.10300247989272, 'lng': -118.3367982201073}, 'southwest': {'lat': 34.10030282010727, 'lng': -118.3394978798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Hollywood Wax Museum®,{'open_now': True},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114118451392288609524"">Pako Valera</a>'], 'photo_reference': 'AeJbb3eLgR-KCiJFdEVmr85D9KrE_5ahd8i14znx8BbtVHcuRpGDlcSw4J6-MfbAA1gMGw10HO8G5gAArqBr2jgOQesBxCSl6Zb_AfbEZfZLMp16Oja2EZTQc4hE0afbEtfc2u9HvsFoNOjWNZoU-zXQjRZCu5NIh5j-O5LR4jMWdwYGmywY', 'width': 2880}]",ChIJI56cmyO_woAR5--6TZV6Z3I,"{'compound_code': '4M26+MP Los Angeles, California, USA', 'global_code': '85634M26+MP'}",4.3,ChIJI56cmyO_woAR5--6TZV6Z3I,GOOGLE,"['tourist_attraction', 'amusement_park', 'museum', 'point_of_interest', 'establishment']",3893.0,"6767 Hollywood Blvd, Los Angeles",,
OPERATIONAL,"{'location': {'lat': 34.1017099, 'lng': -118.337563}, 'viewport': {'northeast': {'lat': 34.10299317989272, 'lng': -118.3362164701073}, 'southwest': {'lat': 34.10029352010728, 'lng': -118.3389161298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,World of Illusions Los Angeles,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117496591989069094740"">Kimberly-Anne Jaco</a>'], 'photo_reference': 'AeJbb3d3rN7aPV_Id-axsyjwAmAr_iDQyA3fOhhsY9ySHQOsDlLF8_2vKFxhf-p6JnNl8Ofm02xQ8Y1JSlbzrsriGnPjGcIBeC0aVPpjmfPctsjJVWV-LXN5TO5Fephe_dE5VGbudBNIBb3fMBGVV3FeasnejqXY2IkAzXbndRuNUlvpeAtE', 'width': 4032}]",ChIJD0CDniO_woARL4Y93Bw1yNw,"{'compound_code': '4M26+MX Los Angeles, California, USA', 'global_code': '85634M26+MX'}",4.2,ChIJD0CDniO_woARL4Y93Bw1yNw,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",2135.0,"6751 Hollywood Blvd, Los Angeles",,
OPERATIONAL,"{'location': {'lat': 34.112224, 'lng': -118.3391279}, 'viewport': {'northeast': {'lat': 34.11398712989272, 'lng': -118.3372208201073}, 'southwest': {'lat': 34.11128747010728, 'lng': -118.3399204798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hollywood Bowl,,"[{'height': 3006, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101921677470335913472"">MARIO ALBARRACIN</a>'], 'photo_reference': 'AeJbb3c5VQUZJf9-FWHGEtpqSDcuQ42xL7n5IHOX5t1GYEqtUk0p5OfX_gsUS_bT3fdDubDhmuwKy9oQN17IQ4zovu4xFBEmNFsHVuBUbODQ8RQHkNzwh4AqV04pijPQhzTsTl882pTRueWo6ZO3FkD_LdSyBd3J0UWglHdJh7_q4_c7IBMC', 'width': 5344}]",ChIJMwknwRu_woAR_eI2OM9ib2o,"{'compound_code': '4M66+V8 Los Angeles, California, USA', 'global_code': '85634M66+V8'}",4.7,ChIJMwknwRu_woAR_eI2OM9ib2o,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",13979.0,"2301 N Highland Ave, Los Angeles",3.0,
OPERATIONAL,"{'location': {'lat': 34.0486781, 'lng': -118.2407605}, 'viewport': {'northeast': {'lat': 34.05003847989273, 'lng': -118.2394006701073}, 'southwest': {'lat': 34.04733882010728, 'lng': -118.2421003298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Little Tokyo,{'open_now': False},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112827273779399705704"">A Google User</a>'], 'photo_reference': 'AeJbb3cxQOfmkACp8aURU6JEHlXbLT32hAm-bVXlSRGfIyjewNMfhy0BCLmLkKzV79YTM_6ZH8scA1kou8hGH6t2W46vTy2SNNdaGuQLxfqwuK379OP-UDBZWp0WMiP8jL5DMZqjm3I6cr_-cNvpej8O0jZQRDsZOiAq_DOVQxSVpVJXRJYg', 'width': 4080}]",ChIJl7OFCzfGwoARZYJhjm93dIg,"{'compound_code': '2QX5+FM Los Angeles, California, USA', 'global_code': '85632QX5+FM'}",4.6,ChIJl7OFCzfGwoARZYJhjm93dIg,GOOGLE,"['tourist_attraction', 'shopping_mall', 'point_of_interest', 'establishment']",1476.0,"319 E 2nd St, Los Angeles",,
